yardline_100,norm_field_goal_percent,norm_diff_field_goal_percent,norm_diff_blocked_percent,field_goal_attempt,desc,field_goal_result,return_yards,play_duration
16.0,0.7076923076923076,0.5144909945502976,0.5,1.0,"(9:52) 3-W.Lutz 34 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,2.0
10.0,0.784090909090909,0.6298696072539129,0.6818181818181819,1.0,"(5:37) 3-M.Bryant 28 yard field goal is GOOD, Center-47-J.Harris, Holder-5-M.Bosher.",made,0.0,4.0
34.0,0.784090909090909,0.6298696072539129,0.6818181818181819,1.0,"(3:54) 3-M.Bryant 52 yard field goal is GOOD, Center-47-J.Harris, Holder-5-M.Bosher.",made,0.0,5.0
13.0,0.525,0.6489221040528886,0.75,1.0,"(9:05) 8-B.McManus 31 yard field goal is GOOD, Center-42-C.Kreiter, Holder-9-R.Dixon.",made,0.0,3.0
11.0,0.525,0.6489221040528886,0.75,1.0,"(15:00) 8-B.McManus 29 yard field goal is No Good, Wide Left, Center-42-C.Kreiter, Holder-9-R.Dixon.",missed,0.0,3.0
35.0,0.525,0.6489221040528886,0.75,1.0,"(:37) 8-B.McManus 53 yard field goal is GOOD, Center-42-C.Kreiter, Holder-9-R.Dixon.",made,0.0,5.0
22.0,0.525,0.6489221040528886,0.75,1.0,"(11:39) 8-B.McManus 40 yard field goal is GOOD, Center-42-C.Kreiter, Holder-9-R.Dixon.",made,0.0,6.0
35.0,0.7934782608695651,0.5938778009672944,0.396875,1.0,"(9:27) 7-H.Butker 53 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,5.0
11.0,0.7934782608695651,0.5938778009672944,0.396875,1.0,"(10:51) 7-H.Butker 29 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,3.0
15.0,0.7934782608695651,0.5938778009672944,0.396875,1.0,"(1:45) 7-H.Butker 33 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,4.0
22.0,0.7934782608695651,0.5938778009672944,0.396875,1.0,"(11:05) 7-H.Butker 40 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,4.0
4.0,0.7682926829268292,0.8101777730383769,0.39144736842105265,1.0,"(:14) 4-J.Elliott 22 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-D.Jones.",made,0.0,5.0
23.0,0.7682926829268292,0.8101777730383769,0.39144736842105265,1.0,"(10:00) 4-J.Elliott 41 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-D.Jones.",made,0.0,6.0
15.0,0.7682926829268292,0.8101777730383769,0.39144736842105265,1.0,"(3:50) 4-J.Elliott 33 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-D.Jones.",made,0.0,5.0
20.0,0.7564102564102564,0.5136741116505417,0.5,1.0,"(6:30) (Field Goal formation) 4-J.Lambo 38 yard field goal is GOOD, Center-49-C.Holba, Holder-3-B.Nortman.",made,0.0,4.0
20.0,0.47586206896551725,0.2918927738465655,0.5,1.0,"(:20) 7-B.Walsh 38 yard field goal is No Good, Wide Right, Center-69-T.Ott, Holder-9-J.Ryan.",missed,0.0,4.0
10.0,0.47586206896551725,0.2918927738465655,0.5,1.0,"(8:33) 7-B.Walsh 28 yard field goal is GOOD, Center-69-T.Ott, Holder-9-J.Ryan.",made,0.0,3.0
33.0,0.7564102564102564,0.5136741116505417,0.5,1.0,"(10:07) (Field Goal formation) 4-J.Lambo 51 yard field goal is GOOD, Center-49-C.Holba, Holder-3-B.Nortman.",made,0.0,3.0
14.0,0.7564102564102564,0.5136741116505417,0.5,1.0,"(4:09) (Field Goal formation) 4-J.Lambo 32 yard field goal is GOOD, Center-49-C.Holba, Holder-3-B.Nortman.",made,0.0,4.0
37.0,0.62,0.43588223216852134,0.5,1.0,"(9:08) 7-K.Fairbairn 55 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-S.Lechler.",made,0.0,6.0
34.0,0.9073170731707315,0.5052297257912832,0.5975609756097561,1.0,"(6:36) 9-R.Gould 52 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,5.0
17.0,0.9073170731707315,0.5052297257912832,0.5975609756097561,1.0,"(:02) 9-R.Gould 35 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,2.0
7.0,0.9073170731707315,0.5052297257912832,0.5975609756097561,1.0,"(8:15) 9-R.Gould 25 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,3.0
23.0,0.9073170731707315,0.5052297257912832,0.5975609756097561,1.0,"(3:54) 9-R.Gould 41 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,4.0
34.0,0.62,0.43588223216852134,0.5,1.0,"(1:34) 7-K.Fairbairn 52 yard field goal is No Good, Hit Left Upright, Center-46-J.Weeks, Holder-9-S.Lechler.",missed,0.0,5.0
40.0,0.6906976744186046,0.45827656971730707,0.5930232558139534,1.0,"(:02) (Field Goal formation) 4-R.Succop 58 yard field goal is No Good, Hit Crossbar, Center-48-B.Brinkley, Holder-6-B.Kern.",missed,0.0,2.0
29.0,0.62,0.47763952485678185,0.7,1.0,"(9:41) 4-P.Dawson 47 yard field goal is GOOD, Center-49-J.Drescher, Holder-2-A.Lee.",made,0.0,5.0
5.0,0.62,0.47763952485678185,0.7,1.0,"(4:48) 4-P.Dawson 23 yard field goal is GOOD, Center-49-J.Drescher, Holder-2-A.Lee.",made,0.0,4.0
22.0,0.62,0.47763952485678185,0.7,1.0,"(12:08) 4-P.Dawson 40 yard field goal is No Good, Wide Right, Center-49-J.Drescher, Holder-2-A.Lee.",missed,0.0,4.0
14.0,0.62,0.47763952485678185,0.7,1.0,"(6:03) 4-P.Dawson 32 yard field goal is GOOD, Center-49-J.Drescher, Holder-2-A.Lee.",made,0.0,4.0
17.0,0.62,0.47763952485678185,0.7,1.0,"(3:50) 4-P.Dawson 35 yard field goal is GOOD, Center-49-J.Drescher, Holder-2-A.Lee.",made,0.0,5.0
15.0,0.3666666666666666,0.3847624656183325,0.9,1.0,"(9:56) 5-T.Coons 33 yard field goal is GOOD, Center-47-M.Windt, Holder-10-K.Clemens.",made,0.0,3.0
3.0,0.3666666666666666,0.3847624656183325,0.9,1.0,"(:06) 5-T.Coons 21 yard field goal is GOOD, Center-47-M.Windt, Holder-10-K.Clemens.",made,0.0,3.0
18.0,0.3666666666666666,0.3847624656183325,0.9,1.0,"(2:26) 5-T.Coons 36 yard field goal is GOOD, Center-47-M.Windt, Holder-10-K.Clemens.",made,0.0,3.0
23.0,0.62,0.5292330989420846,0.7,1.0,"(3:52) 4-P.Dawson 40 yard field goal is GOOD, Center-46-A.Brewer, Holder-2-A.Lee.",made,0.0,5.0
17.0,0.62,0.5292330989420846,0.7,1.0,"(7:38) 4-P.Dawson 35 yard field goal is GOOD, Center-46-A.Brewer, Holder-2-A.Lee.",made,0.0,3.0
1.0,0.62,0.5292330989420846,0.7,1.0,"(:04) 4-P.Dawson 19 yard field goal is GOOD, Center-46-A.Brewer, Holder-2-A.Lee.",made,0.0,4.0
16.0,0.62,0.5292330989420846,0.7,1.0,"(13:39) 4-P.Dawson 34 yard field goal is GOOD, Center-46-A.Brewer, Holder-2-A.Lee.",made,0.0,2.0
6.0,0.7285714285714284,0.47987516938364866,0.6428571428571428,1.0,"(4:27) 3-D.Hopkins 24 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",made,0.0,4.0
14.0,0.62,0.5292330989420846,0.7,1.0,"(11:18) 4-P.Dawson 32 yard field goal is GOOD, Center-46-A.Brewer, Holder-2-A.Lee.",made,0.0,5.0
14.0,0.7285714285714284,0.47987516938364866,0.6428571428571428,1.0,"(4:35) 3-D.Hopkins 32 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",made,0.0,5.0
39.0,0.784090909090909,0.5609609170172549,0.5443181818181818,1.0,"(3:17) (Field Goal formation) 3-M.Bryant 57 yard field goal is GOOD, Center-47-J.Harris, Holder-5-M.Bosher.",made,0.0,5.0
15.0,0.784090909090909,0.5609609170172549,0.5443181818181818,1.0,"(1:22) (Field Goal formation) 3-M.Bryant 33 yard field goal is BLOCKED (92-W.Gholston), Center-47-J.Harris, Holder-5-M.Bosher.",blocked,0.0,6.0
36.0,0.49705882352941183,0.3943711806442369,0.5,1.0,"(:05) (Field Goal formation) 7-P.Murray 54 yard field goal is No Good, Wide Right, Center-65-G.Sanborn, Holder-9-B.Anger.",missed,0.0,5.0
13.0,0.845945945945946,0.6038392517265757,0.6081081081081081,1.0,"(8:49) (Field Goal formation) 9-J.Tucker 31 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,3.0
27.0,0.525,0.4432761068575957,0.375,1.0,"(:04) (Field Goal formation) 5-Z.Gonzalez 45 yard field goal is GOOD, Center-47-C.Hughlett, Holder-4-B.Colquitt.",made,0.0,4.0
25.0,0.845945945945946,0.6038392517265757,0.6081081081081081,1.0,"(:08) (Field Goal formation) 9-J.Tucker 43 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,4.0
30.0,0.7285714285714284,0.46383607769063345,0.37109375,1.0,"(12:03) 5-M.Prater 48 yard field goal is GOOD, Center-48-D.Muhlbach, Holder-6-S.Martin.",made,0.0,5.0
13.0,0.7285714285714284,0.46383607769063345,0.37109375,1.0,"(15:00) 5-M.Prater 31 yard field goal is GOOD, Center-48-D.Muhlbach, Holder-6-S.Martin.",made,0.0,4.0
23.0,0.4818181818181818,0.5102406647678276,0.39733542319749215,1.0,"(:07) (No Huddle) 1-M.Nugent 41 yard field goal is GOOD, Center-49-A.DePaola, Holder-16-P.O'Donnell.",made,0.0,5.0
35.0,0.6833333333333333,0.4897192679888856,0.4921130952380952,1.0,"(1:35) (Field Goal formation) 2-K.Forbath 53 yard field goal is GOOD, Center-47-K.McDermott, Holder-4-R.Quigley.",made,0.0,5.0
17.0,0.6833333333333333,0.4897192679888856,0.4921130952380952,1.0,"(6:37) 2-K.Forbath 35 yard field goal is GOOD, Center-47-K.McDermott, Holder-4-R.Quigley.",made,0.0,3.0
27.0,0.5413793103448274,0.45011111000981247,0.396875,1.0,"(5:01) 5-D.Bailey 45 yard field goal is GOOD, Center-91-L.Ladouceur, Holder-6-C.Jones.",made,0.0,5.0
21.0,0.5476190476190474,0.6025122709043375,0.5254761904761904,1.0,"(:03) 2-G.Tavecchio 39 yard field goal is No Good, Wide Left, Center-59-J.Condo, Holder-7-M.King.",missed,0.0,3.0
21.0,0.5476190476190474,0.6025122709043375,0.5254761904761904,1.0,"(6:18) 2-G.Tavecchio 39 yard field goal is GOOD, Center-59-J.Condo, Holder-7-M.King.",made,0.0,4.0
1.0,0.5413793103448274,0.45011111000981247,0.396875,1.0,"(1:47) 5-D.Bailey 19 yard field goal is GOOD, Center-91-L.Ladouceur, Holder-6-C.Jones.",made,0.0,3.0
22.0,0.525,0.46088422426450587,0.6385135135135135,1.0,"(1:35) (Field Goal formation) 8-B.McManus 40 yard field goal is No Good, Wide Right, Center-42-C.Kreiter, Holder-9-R.Dixon.",missed,0.0,5.0
27.0,0.7205882352941175,0.4879953859478063,0.31209150326797386,1.0,"(6:38) (Field Goal formation) 4-A.Vinatieri 45 yard field goal is GOOD, Center-46-L.Rhodes, Holder-2-R.Sanchez.",made,0.0,5.0
21.0,0.7205882352941175,0.4879953859478063,0.31209150326797386,1.0,"(9:17) (Field Goal formation) 4-A.Vinatieri 39 yard field goal is GOOD, Center-46-L.Rhodes, Holder-2-R.Sanchez.",made,0.0,4.0
22.0,0.525,0.46088422426450587,0.6385135135135135,1.0,"(5:18) (Field Goal formation) 8-B.McManus 40 yard field goal is GOOD, Center-42-C.Kreiter, Holder-9-R.Dixon.",made,0.0,5.0
15.0,0.8914285714285713,0.5520117364670396,0.5,1.0,"(9:06) 9-G.Gano 33 yard field goal is GOOD, Center-44-J.Jansen, Holder-5-M.Palardy.",made,0.0,4.0
10.0,0.6,0.4717283291586252,0.5926691729323308,1.0,"(1:27) 2-M.Crosby 28 yard field goal is GOOD, Center-61-B.Goode, Holder-8-J.Vogel.",made,0.0,4.0
20.0,0.7564102564102564,0.41917076504026773,0.5,1.0,"(:56) (Field Goal formation) 4-J.Lambo 38 yard field goal is GOOD, Center-49-C.Holba, Holder-3-B.Nortman.",made,0.0,3.0
12.0,0.7934782608695651,0.5908151925123318,0.5,1.0,"(:01) 7-H.Butker 31 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,1.0
34.0,0.7934782608695651,0.5908151925123318,0.5,1.0,"(:12) 7-H.Butker 52 yard field goal is No Good, Wide Left, Center-41-J.Winchester, Holder-2-D.Colquitt.",missed,0.0,5.0
6.0,0.7934782608695651,0.5908151925123318,0.5,1.0,"(:31) 7-H.Butker 24 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,3.0
33.0,0.7934782608695651,0.5908151925123318,0.5,1.0,"(11:04) 7-H.Butker 51 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,5.0
18.0,0.8733333333333333,0.5803528654922733,0.5,1.0,"(12:09) 4-G.Zuerlein 36 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",made,0.0,3.0
13.0,0.8733333333333333,0.5803528654922733,0.5,1.0,"(8:24) 4-G.Zuerlein 31 yard field goal is GOOD, Center-44-J.McQuaide, Holder-6-J.Hekker.",made,0.0,3.0
9.0,0.834782608695652,0.5071788911522968,0.5,1.0,"(3:20) 1-C.Parkey 28 yard field goal is GOOD, Center-92-J.Denney, Holder-16-M.Haack.",made,0.0,4.0
23.0,0.834782608695652,0.5071788911522968,0.5,1.0,"(9:20) 1-C.Parkey 41 yard field goal is GOOD, Center-92-J.Denney, Holder-16-M.Haack.",made,0.0,5.0
16.0,0.776470588235294,0.7141207871478569,0.2642857142857143,1.0,"(5:44) 4-S.Hauschka 34 yard field goal is GOOD, Center-69-R.Ferguson, Holder-6-C.Schmidt.",made,0.0,4.0
8.0,0.834782608695652,0.5071788911522968,0.5,1.0,"(:43) 1-C.Parkey 26 yard field goal is GOOD, Center-92-J.Denney, Holder-16-M.Haack.",made,0.0,4.0
33.0,0.8499999999999999,0.7914918079908019,0.3760964912280702,1.0,"(12:20) (Field Goal formation) 9-C.Boswell 51 yard field goal is GOOD, Center-57-K.Canaday, Holder-4-J.Berry.",made,0.0,5.0
14.0,0.7888888888888888,0.6077986650059084,0.33499999999999996,1.0,"(9:08) (Field Goal formation) 3-S.Gostkowski 32 yard field goal is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",made,0.0,4.0
28.0,0.7888888888888888,0.6077986650059084,0.33499999999999996,1.0,"(4:00) (Field Goal formation) 3-S.Gostkowski 46 yard field goal is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",made,0.0,4.0
5.0,0.7076923076923076,0.7531076569305943,0.5,1.0,"(11:41) 3-W.Lutz 23 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,5.0
11.0,0.6833333333333333,0.5724096962728753,0.6333333333333333,1.0,"(:13) 7-C.Catanzaro 29 yard field goal is GOOD, Center-42-T.Hennessy, Holder-4-L.Edwards.",made,0.0,4.0
8.0,0.6833333333333333,0.5724096962728753,0.6333333333333333,1.0,"(8:12) 7-C.Catanzaro 26 yard field goal is GOOD, Center-42-T.Hennessy, Holder-4-L.Edwards.",made,0.0,5.0
10.0,0.4679999999999999,0.5460818242790072,0.4075,1.0,"(:31) 2-A.Rosas 28 yard field goal is GOOD, Center-51-Z.DeOssie, Holder-9-B.Wing.",made,0.0,4.0
10.0,0.7682926829268292,0.6989567291476306,0.3854166666666667,1.0,"(9:22) 4-J.Elliott 28 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-D.Jones.",made,0.0,4.0
29.0,0.4679999999999999,0.5460818242790072,0.4075,1.0,"(11:34) 2-A.Rosas 48 yard field goal is BLOCKED (27-M.Jenkins), Center-51-Z.DeOssie, Holder-9-B.Wing.",blocked,0.0,8.0
2.0,0.7682926829268292,0.6989567291476306,0.3854166666666667,1.0,"(3:59) 4-J.Elliott 20 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-D.Jones.",made,0.0,3.0
20.0,0.9073170731707315,0.6414903650898175,0.5975609756097561,1.0,"(8:55) 9-R.Gould 38 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,4.0
29.0,0.9073170731707315,0.6414903650898175,0.5975609756097561,1.0,"(4:40) 9-R.Gould 48 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,5.0
22.0,0.6906976744186046,0.4761996182123591,0.5930232558139534,1.0,"(14:10) 4-R.Succop 40 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",made,0.0,4.0
10.0,0.9073170731707315,0.6414903650898175,0.5975609756097561,1.0,"(1:41) 9-R.Gould 28 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,4.0
13.0,0.6906976744186046,0.4761996182123591,0.5930232558139534,1.0,"(8:34) 4-R.Succop 31 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern. PENALTY on SF-35-E.Reid, Unsportsmanlike Conduct, 15 yards, enforced between downs.",made,0.0,5.0
32.0,0.9073170731707315,0.6414903650898175,0.5975609756097561,1.0,"(8:33) 9-R.Gould 50 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,6.0
30.0,0.9073170731707315,0.6414903650898175,0.5975609756097561,1.0,"(3:13) 9-R.Gould 48 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,5.0
32.0,0.6906976744186046,0.4761996182123591,0.5930232558139534,1.0,"(1:12) 4-R.Succop 50 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",made,0.0,5.0
27.0,0.9073170731707315,0.6414903650898175,0.5975609756097561,1.0,"(:03) 9-R.Gould 45 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,3.0
22.0,0.7076923076923076,0.5144909945502976,0.5,1.0,"(7:37) 3-W.Lutz 40 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,6.0
11.0,0.7076923076923076,0.5144909945502976,0.5,1.0,"(1:23) 3-W.Lutz 29 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,4.0
19.0,0.784090909090909,0.6298696072539129,0.6818181818181819,1.0,"(9:39) 3-M.Bryant 37 yard field goal is GOOD, Center-47-J.Harris, Holder-5-M.Bosher.",made,0.0,5.0
30.0,0.784090909090909,0.6298696072539129,0.6818181818181819,1.0,"(10:23) 3-M.Bryant 48 yard field goal is GOOD, Center-47-J.Harris, Holder-5-M.Bosher.",made,0.0,5.0
27.0,0.7076923076923076,0.5144909945502976,0.5,1.0,"(3:43) 3-W.Lutz 45 yard field goal is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead.",made,0.0,5.0
23.0,0.776470588235294,0.7495595421267097,0.27083333333333337,1.0,"(5:36) 4-S.Hauschka 41 yard field goal is GOOD, Center-69-R.Ferguson, Holder-6-C.Schmidt.",made,0.0,6.0
3.0,0.7888888888888888,0.4810066749704576,0.5,1.0,"(14:18) 3-S.Gostkowski 21 yard field goal is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",made,0.0,4.0
22.0,0.7888888888888888,0.4810066749704576,0.5,1.0,"(2:00) 3-S.Gostkowski 40 yard field goal is GOOD, Center-49-J.Cardona, Holder-6-R.Allen. NE 3-Gostkowski 1,601 career pts, 19th all-time to achieve that milestone.",made,0.0,5.0
4.0,0.776470588235294,0.7495595421267097,0.27083333333333337,1.0,"(:02) 4-S.Hauschka 23 yard field goal is GOOD, Center-69-R.Ferguson, Holder-6-C.Schmidt.",made,0.0,2.0
12.0,0.776470588235294,0.7495595421267097,0.27083333333333337,1.0,"(10:25) 4-S.Hauschka 30 yard field goal is GOOD, Center-69-R.Ferguson, Holder-6-C.Schmidt.",made,0.0,4.0
16.0,0.7888888888888888,0.4810066749704576,0.5,1.0,"(5:12) 3-S.Gostkowski 34 yard field goal is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",made,0.0,4.0
32.0,0.776470588235294,0.7495595421267097,0.27083333333333337,1.0,"(13:13) 4-S.Hauschka 50 yard field goal is No Good, Wide Right, Center-69-R.Ferguson, Holder-6-C.Schmidt.",missed,0.0,5.0
30.0,0.525,0.34774360448404706,0.37109375,1.0,"(:06) (Field Goal formation) 5-Z.Gonzalez 48 yard field goal is GOOD, Center-47-C.Hughlett, Holder-4-B.Colquitt.",made,0.0,5.0
13.0,0.525,0.47505661144567757,0.75,1.0,"(2:10) 8-B.McManus 31 yard field goal is GOOD, Center-42-C.Kreiter, Holder-9-R.Dixon.",made,0.0,4.0
8.0,0.7285714285714284,0.4925480319559077,0.3373015873015873,1.0,"(6:19) 3-D.Hopkins 26 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",made,0.0,4.0
11.0,0.7285714285714284,0.4925480319559077,0.3373015873015873,1.0,"(3:35) 3-D.Hopkins 29 yard field goal is GOOD, Center-57-N.Sundberg, Holder-5-T.Way.",made,0.0,5.0
11.0,0.8099999999999999,0.6973958033917792,0.41551724137931034,1.0,"(7:38) 4-R.Bullock 29 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,3.0
9.0,0.8099999999999999,0.6973958033917792,0.41551724137931034,1.0,"(:04) 4-R.Bullock 27 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,4.0
5.0,0.7285714285714284,0.5155175953681269,0.396875,1.0,"(9:29) 5-M.Prater 23 yard field goal is GOOD, Center-48-D.Muhlbach, Holder-6-S.Martin.",made,0.0,3.0
32.0,0.7285714285714284,0.5155175953681269,0.396875,1.0,"(3:51) 5-M.Prater 50 yard field goal is No Good, Short, Center-48-D.Muhlbach, Holder-6-S.Martin.",missed,0.0,5.0
17.0,0.8099999999999999,0.6973958033917792,0.41551724137931034,1.0,"(14:18) 4-R.Bullock 35 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,5.0
33.0,0.8099999999999999,0.6973958033917792,0.41551724137931034,1.0,"(4:47) 4-R.Bullock 51 yard field goal is GOOD, Center-46-C.Harris, Holder-10-K.Huber.",made,0.0,5.0
12.0,0.845945945945946,0.6439128982388539,0.4966216216216216,1.0,"(6:38) (Field Goal formation) 9-J.Tucker 30 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",made,0.0,4.0
20.0,0.7205882352941175,0.5548159340560807,0.49264705882352944,1.0,"(1:18) (Field Goal formation) 4-A.Vinatieri 38 yard field goal is BLOCKED (23-T.Jefferson), Center-46-L.Rhodes, Holder-2-R.Sanchez, recovered by IND-62-L.Clark at BAL 29. 62-L.Clark to BAL 29 for no gain (69-W.Henry).",blocked,0.0,8.0
21.0,0.845945945945946,0.6439128982388539,0.4966216216216216,1.0,"(2:00) (Field Goal formation) 9-J.Tucker 39 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch. Justin Tucker's 199th career field goal.",made,0.0,5.0
42.0,0.7205882352941175,0.5548159340560807,0.49264705882352944,1.0,"(:04) (Field Goal formation) 4-A.Vinatieri 60 yard field goal is No Good, Short, Center-46-L.Rhodes, Holder-2-R.Sanchez.",missed,0.0,4.0
18.0,0.845945945945946,0.6439128982388539,0.4966216216216216,1.0,"(9:29) (Field Goal formation) 9-J.Tucker 36 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch. Justin Tucker's 200th career FG. Now 200-for-222 FGA.",made,0.0,5.0
30.0,0.7205882352941175,0.5548159340560807,0.49264705882352944,1.0,"(7:18) (Field Goal formation) 4-A.Vinatieri 48 yard field goal is GOOD, Center-46-L.Rhodes, Holder-2-R.Sanchez.",made,0.0,5.0
20.0,0.7205882352941175,0.5548159340560807,0.49264705882352944,1.0,"(1:38) (Field Goal formation) 4-A.Vinatieri 38 yard field goal is GOOD, Center-46-L.Rhodes, Holder-2-R.Sanchez. Kick hits right upright and bounces through.",made,0.0,4.0
11.0,0.7205882352941175,0.5548159340560807,0.49264705882352944,1.0,"(4:37) (Field Goal formation) 4-A.Vinatieri 30 yard field goal is GOOD, Center-46-L.Rhodes, Holder-2-R.Sanchez.",made,0.0,4.0
9.0,0.9073170731707315,0.5379424226948394,0.5975609756097561,1.0,"(5:46) 9-R.Gould 27 yard field goal is GOOD, Center-86-K.Nelson, Holder-5-B.Pinion.",made,0.0,4.0
27.0,0.7564102564102564,0.5136741116505417,0.5,1.0,"(11:02) 4-J.Lambo 45 yard field goal is GOOD, Center-49-C.Holba, Holder-3-B.Nortman.",made,0.0,5.0
29.0,0.3666666666666666,0.5586279582255436,0.9,1.0,"(11:27) 6-N.Rose 47 yard field goal is No Good, Wide Right, Center-47-M.Windt, Holder-10-K.Clemens.",missed,0.0,5.0
7.0,0.6906976744186046,0.7659269834780671,0.48447062423500614,1.0,"(1:17) (Field Goal formation) 4-R.Succop 25 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",made,0.0,4.0
18.0,0.8733333333333333,0.6221101581805338,0.5,1.0,"(7:57) (Field Goal formation) 5-S.Ficken 36 yard field goal is No Good, Hit Right Upright, Center-44-J.McQuaide, Holder-6-J.Hekker.",missed,0.0,5.0
19.0,0.6906976744186046,0.7659269834780671,0.48447062423500614,1.0,"(:24) (Field Goal formation) 4-R.Succop 37 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",made,0.0,5.0
27.0,0.6906976744186046,0.7659269834780671,0.48447062423500614,1.0,"(9:43) (Field Goal formation) 4-R.Succop 45 yard field goal is No Good, Wide Right, Center-48-B.Brinkley, Holder-6-B.Kern.",missed,0.0,6.0
9.0,0.6906976744186046,0.7659269834780671,0.48447062423500614,1.0,"(14:51) (Field Goal formation) 4-R.Succop 27 yard field goal is GOOD, Center-48-B.Brinkley, Holder-6-B.Kern.",made,0.0,5.0
13.0,0.7934782608695651,0.7238199025564208,0.2642857142857143,1.0,"(9:45) 7-H.Butker 31 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,4.0
26.0,0.834782608695652,0.6646844688360865,0.35267857142857145,1.0,"(3:33) 1-C.Parkey 44 yard field goal is GOOD, Center-92-J.Denney, Holder-16-M.Haack.",made,0.0,4.0
10.0,0.834782608695652,0.6646844688360865,0.35267857142857145,1.0,"(8:14) 1-C.Parkey 28 yard field goal is GOOD, Center-92-J.Denney, Holder-16-M.Haack.",made,0.0,3.0
14.0,0.7934782608695651,0.7238199025564208,0.2642857142857143,1.0,"(:11) 7-H.Butker 32 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,4.0
3.0,0.7934782608695651,0.7238199025564208,0.2642857142857143,1.0,"(10:27) 7-H.Butker 21 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,3.0
11.0,0.7934782608695651,0.7238199025564208,0.2642857142857143,1.0,"(12:19) 7-H.Butker 29 yard field goal is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",made,0.0,3.0
30.0,0.834782608695652,0.6646844688360865,0.35267857142857145,1.0,"(10:04) 1-C.Parkey 48 yard field goal is No Good, Wide Left, Center-92-J.Denney, Holder-16-M.Haack.",missed,0.0,5.0
